SummitCode,AssociationName,RegionName,SummitName,Longitude,Latitude,Points,BonusPoints,ValidFrom,ValidTo,ActivationCount,ActivationDate,ActivationCall
DM/RP-272,Germany (Low Mountains),Rheinland-Pfalz,KÃ¶nigsstuhl / Donnersberg,7.9147,49.6253,6,0,38702,73050,77,45586,WX7OR
DM/RP-287,Germany (Low Mountains),Rheinland-Pfalz,Weinbiet,8.1214,49.3758,4,0,38702,73050,24,45536,DJ2TG/P
DM/RP-302,Germany (Low Mountains),Rheinland-Pfalz,Kalmit,8.0831,49.3186,6,0,38702,73050,136,45675,DL1OKE
DM/RP-305,Germany (Low Mountains),Rheinland-Pfalz,Hochberg,8.0708,49.2986,6,0,38702,73050,60,45620,DC2NF/P
DM/RP-311,Germany (Low Mountains),Rheinland-Pfalz,RoÃŸberg,8.0294,49.2617,6,0,38702,73050,52,45612,DL7BC/p
DM/RP-318,Germany (Low Mountains),Rheinland-Pfalz,Wolfshorn,7.8542,49.1619,4,0,38702,73050,30,45531,DL1GKC/P
DM/RP-319,Germany (Low Mountains),Rheinland-Pfalz,Treutelskopf,7.98929,49.15234,4,0,38702,73050,48,45528,DH1WM/P
DM/RP-322,Germany (Low Mountains),Rheinland-Pfalz,GroÃŸer Eyberg,7.7486,49.1239,4,0,38702,73050,37,45550,DH1WM/P
DM/RP-325,Germany (Low Mountains),Rheinland-Pfalz,JÃ¼ngstberg,7.8222,49.1122,4,0,38702,73050,25,45550,DH1WM/P
DM/RP-329,Germany (Low Mountains),Rheinland-Pfalz,Bobenthaler Knopf,7.8753,49.0678,4,0,38702,73050,18,45549,DH1WM/P
DM/RP-334,Germany (Low Mountains),Rheinland-Pfalz,Fuchskaute,8.102,50.6596,6,0,38702,73050,71,45626,DL6FBK/P
DM/RP-365,Germany (Low Mountains),Rheinland-Pfalz,HÃ¶chst,7.9061,50.3758,2,0,38702,73050,18,45451,DO7SBR/P
DM/RP-366,Germany (Low Mountains),Rheinland-Pfalz,Asberg,7.295,50.6267,2,0,38702,73050,45,45655,DK9WT
DM/RP-387,Germany (Low Mountains),Rheinland-Pfalz,Abtskopf,7.9608,49.1358,4,0,39814,73050,38,45587,DK6HS/P
DM/RP-394,Germany (Low Mountains),Rheinland-Pfalz,Drachenfels,8.0519,49.4242,4,0,39814,73050,20,45594,DK5CH
DM/RP-397,Germany (Low Mountains),Rheinland-Pfalz,FÃ¶hrlenberg,7.9986,49.1917,4,0,39814,73050,46,45599,DK6HS/P
DM/RP-398,Germany (Low Mountains),Rheinland-Pfalz,Giebelberg,7.9103,50.8439,4,0,39814,73050,24,45316,DL/PA3FYG/P
DM/RP-400,Germany (Low Mountains),Rheinland-Pfalz,GroÃŸer Adelberg,7.9578,49.2158,4,0,39814,73050,31,45504,DH1WM/P
DM/RP-403,Germany (Low Mountains),Rheinland-Pfalz,GrÃ¼nberg,7.8711,49.1103,2,0,39814,73050,19,45536,DJ4MZ/P
DM/RP-406,Germany (Low Mountains),Rheinland-Pfalz,Herrmannsberg,7.5233,49.5731,4,0,39814,73050,12,45564,DH1WM/P
DM/RP-407,Germany (Low Mountains),Rheinland-Pfalz,Hochkessel,7.1669,50.0794,2,0,39814,73050,19,45452,DG9SFS/P
DM/RP-408,Germany (Low Mountains),Rheinland-Pfalz,Hochsimmer,7.1985,50.3607,4,0,39814,73050,61,45425,DL/HB9BIN/P
DM/RP-411,Germany (Low Mountains),Rheinland-Pfalz,Hohe Derst,7.9136,49.0856,4,0,39814,73050,44,45620,DH5ST/P
DM/RP-412,Germany (Low Mountains),Rheinland-Pfalz,HÃ¶he Haardter Hochwald,6.8558,49.9478,2,0,39814,73050,21,45445,DG9SFS/P
DM/RP-413,Germany (Low Mountains),Rheinland-Pfalz,Hohenberg,8.005,49.2028,4,0,39814,73050,40,45606,DK6HS/P
DM/RP-414,Germany (Low Mountains),Rheinland-Pfalz,Hollenberg,7.8992,49.1956,4,0,39814,73050,26,45557,DL1SSK/P
DM/RP-416,Germany (Low Mountains),Rheinland-Pfalz,Immersberg,7.9,49.1553,4,0,39814,73050,32,45501,DH1WM/P
DM/RP-417,Germany (Low Mountains),Rheinland-Pfalz,Kesselberg,8.0447,49.2844,6,0,39814,73050,58,45557,DL4RLF/P
DM/RP-420,Germany (Low Mountains),Rheinland-Pfalz,KÃ¶nigsberg,7.5786,49.5753,4,0,39814,73050,12,45564,DH1WM/P
DM/RP-426,Germany (Low Mountains),Rheinland-Pfalz,Montabaurer HÃ¶he,7.7339,50.425,4,0,39814,73050,32,45487,DL9TX/P
DM/RP-427,Germany (Low Mountains),Rheinland-Pfalz,Nestelberg,7.8578,49.1,2,0,39814,73050,17,45521,DJ4MZ/P
DM/RP-428,Germany (Low Mountains),Rheinland-Pfalz,Nestel-Berg,7.73,49.0681,2,0,39814,73050,13,45557,DH1WM/P
DM/RP-432,Germany (Low Mountains),Rheinland-Pfalz,Potzberg,7.48,49.5208,4,0,39814,73050,48,45564,DH1WM/P
DM/RP-433,Germany (Low Mountains),Rheinland-Pfalz,Rehberg,7.9703,49.1814,4,0,39814,73050,44,45530,DD1VW
DM/RP-436,Germany (Low Mountains),Rheinland-Pfalz,Rothenberg 1,6.9861,49.9647,2,0,39814,73050,18,45417,DG9SFS
DM/RP-438,Germany (Low Mountains),Rheinland-Pfalz,Rothenberg 3,7.9278,49.1972,4,0,39814,73050,25,45487,DH1WM/P
DM/RP-449,Germany (Low Mountains),Rheinland-Pfalz,Teufelskopf,6.8239,49.5978,6,0,39814,73050,52,45564,DL/ON4KCY/P
DM/RP-450,Germany (Low Mountains),Rheinland-Pfalz,Vorderer Langenberg,8.1289,49.4158,4,0,39814,73050,19,45499,DH1WM/P
DM/RP-452,Germany (Low Mountains),Rheinland-Pfalz,Wehlener Wald,6.9739,49.9481,2,0,39814,73050,14,45435,DG9SFS/P
DM/RP-456,Germany (Low Mountains),Rheinland-Pfalz,Dernbacher Kopf,7.5769,50.5364,2,0,39904,73050,39,45571,DL9TX/P
DM/RP-457,Germany (Low Mountains),Rheinland-Pfalz,Erbenstein,7.3767,49.6631,6,0,39904,73050,2,45147,DO6MRC
DM/RP-459,Germany (Low Mountains),Rheinland-Pfalz,Felsentisch,7.9083,49.2089,2,0,39904,73050,17,45509,DH2ID/P
DM/RP-463,Germany (Low Mountains),Rheinland-Pfalz,GroÃŸer Hausberg,7.6288,49.4001,4,0,39904,73050,33,45564,DH1WM/P
DM/RP-466,Germany (Low Mountains),Rheinland-Pfalz,HÃ¶he Piesport,6.9222,49.9011,2,0,39904,73050,22,45443,DG9SFS/P
DM/RP-470,Germany (Low Mountains),Rheinland-Pfalz,Karmelenberg,7.4228,50.345,2,0,39904,73050,47,45569,DL9TX/P
DM/RP-478,Germany (Low Mountains),Rheinland-Pfalz,Mehringer Berg,6.7885,49.8161,2,0,39904,73050,13,45450,DG9SFS/P
